869	7071	1
869	8450	3
869	10359	2
869	11368	2
869	12526	2
869	12688	2
869	14758	2
869	14905	2
869	15744	2
869	16918	2
869	17494	2
869	19058	1
869	23525	2
869	25660	2
869	25880	1
869	25906	2
869	25935	2
869	26258	2
869	32241	2
869	32292	2
869	32615	2
870	1962	5
870	2242	2
870	3206	5
870	4210	3
870	5315	4
870	5580	2
870	5580	2
870	6515	4
870	9444	6
870	11561	4
870	12287	3
870	12688	4
870	13034	2
870	14209	3
870	15211	2
870	17761	2
870	21837	4
870	23757	5
870	25670	5
870	25935	2
870	26258	2
870	27116	2
870	27578	3
870	32311	4
870	32615	14
871	783	3
871	1269	2
871	1865	14
871	2316	2
871	4426	4
871	4604	1
871	4862	2
871	5130	2
871	7896	14
871	8157	5
871	10978	2
871	11368	2
871	12688	4
871	15177	5
871	16918	5
871	20521	5
871	20779	5
871	20913	8
871	23525	2
871	25880	3
871	25935	3
871	27518	4
871	28152	4
871	30532	14
871	32425	15
871	32807	5
871	32833	3
872	1693	3
872	1962	5
872	4004	3
872	4031	4
872	4054	2
872	4067	2
872	4297	2
872	4921	2
872	5296	5
872	5834	17
872	5946	3
872	6515	2
872	7477	2
872	11725	3
872	11725	3
872	11725	2
872	12519	5
872	13098	17
872	13239	2
872	15065	17
872	15851	14
872	15901	14
872	18573	3
872	18770	3
872	18929	2
872	19058	3
872	19620	17
872	20891	1
872	21837	2
872	22096	2
872	23204	2
872	25789	2
872	25935	2
872	26258	3
872	26352	2
872	26369	2
872	26487	3
872	27518	14
872	27707	17
872	27708	2
872	27780	3
872	31667	2
872	31871	4
872	32086	2
872	32285	3
872	32311	5
872	34307	2
873	2118	14
873	6468	2
873	16805	1
874	4884	3
874	26106	6
874	32743	3
875	122	4
875	169	3
875	647	2
875	714	2
875	1962	3
875	3142	2
875	3206	4
875	5501	2
875	6515	4
875	7071	4
875	8457	3
875	9444	2
875	11904	3
875	13926	3
875	14555	14
875	14686	3
875	16546	2
875	19039	14
875	19527	14
875	19649	5
875	19817	4
875	20701	3
875	21837	5
875	23525	2
875	25026	3
875	26258	2
875	27287	1
875	28726	3
875	32311	3
875	32615	6
875	33853	2
876	169	4
876	1343	5
876	3632	2
876	6022	3
876	6515	3
876	8057	3
876	8618	5
876	9406	2
876	10151	5
876	12239	14
876	12688	5
876	12796	2
876	13812	4
876	14743	4
876	14758	2
876	14879	3
876	14905	2
876	18591	4
876	18881	3
876	19649	3
876	20701	4
876	21837	2
876	23889	3
876	24617	3
876	26258	4
876	26871	4
876	28033	3
876	32311	2
876	33752	5
876	34873	1
877	783	4
877	2509	4
877	2898	2
877	3634	5
877	3764	3
877	4525	3
877	5752	3
877	6498	2
877	6828	3
877	8271	4
877	9461	3
877	13648	17
877	13648	17
877	13648	17
877	14905	1
877	16394	1
877	18543	4
877	21191	14
877	21191	14
877	22639	5
877	24778	2
877	25651	2
877	25651	2
877	25651	2
877	27933	2
877	29135	3
877	30574	2
877	30678	2
877	31075	2
877	31114	2
877	32311	2
877	32833	3
877	33279	2
877	34873	1
879	19009	2
879	23207	2
879	25749	2
880	716	1
880	854	14
880	1269	4
880	2316	2
880	2543	3
880	3030	3
880	3184	14
880	3800	14
880	3867	14
880	3945	2
880	4076	3
880	4884	2
880	5334	2
880	5501	5
880	6841	14
880	7071	2
880	8734	14
880	10978	2
880	11368	4
880	12688	2
880	13114	2
880	13726	14
880	13968	3
880	16918	3
880	17707	14
880	22063	3
880	23292	2
880	23525	4
880	24664	14
880	25660	2
880	25880	2
880	25906	3
880	25935	3
880	26258	2
880	29064	14
880	29190	3
880	29403	2
880	29652	14
880	30998	2
880	31075	14
880	32006	3
880	32581	2
880	32615	3
880	34169	14
881	89	2
881	2070	17
881	2326	3
881	2672	3
881	2752	2
881	2860	1
881	4855	14
881	5544	2
881	5898	14
881	6070	3
881	6850	2
881	7340	3
881	8006	1
881	8037	3
881	8137	2
881	9444	2
881	9599	14
881	9634	5
881	9850	17
881	10421	1
881	11250	3
881	11727	3
881	12705	3
881	13123	14
881	13726	14
881	14905	1
881	17120	2
881	18189	14
881	20193	3
881	20197	2
881	21691	2
881	22096	2
881	23549	17
881	25452	14
881	26336	3
881	27208	2
881	27696	2
881	29032	3
881	29085	2
881	29765	4
881	30361	17
881	30385	1
881	31632	3
881	31704	3
881	32311	2
881	32615	5
881	33161	14
881	33270	2
881	34033	8
882	637	17
882	766	3
882	1602	3
882	1681	6
882	2088	4
882	4038	6
882	5694	5
882	5752	4
882	6217	5
882	6592	17
882	7346	17
882	8687	6
882	9553	6
882	12253	17
882	14097	5
882	14222	17
882	14303	5
882	14583	14
882	15396	5
882	15885	4
882	17316	4
882	18046	17
882	19152	5
882	19725	5
882	20452	5
882	21385	2
882	23226	4
882	23469	2
882	23583	6
882	24655	9
882	25452	17
882	25935	4
882	26258	7
882	26762	14
882	26982	8
882	27362	17
882	27568	6
882	29878	7
882	30574	4
882	32615	5
883	3096	3
883	20989	1
883	31571	2
885	1962	2
885	2444	2
885	2463	2
885	3030	5
885	3435	3
885	4004	2
885	5296	4
885	5834	14
885	7971	2
885	8381	3
885	12511	14
885	12519	4
885	14905	2
885	16394	1
885	18573	2
885	20862	2
885	21294	2
885	21559	2
885	21615	1
885	21837	2
885	23583	4
885	25933	2
885	25935	2
885	26258	2
885	26721	1
885	29129	2
885	29135	2
885	32311	1
885	32648	2
885	34779	2
886	659	3
886	24617	2
886	28876	2
886	33343	2
888	714	2
888	5694	2
888	13926	2
889	145	3
889	350	14
889	1420	5
889	2548	2
889	3030	4
889	3053	17
889	3284	3
889	4793	2
889	5503	3
889	5541	3
889	6152	2
889	6515	2
889	7541	3
889	7784	17
889	8453	3
889	9404	14
889	9404	14
889	9404	14
889	9404	14
889	10248	2
889	11081	14
889	12287	2
889	12705	3
889	14536	2
889	14757	3
889	14905	2
889	15651	17
889	16541	3
889	16752	5
889	16796	3
889	17707	17
889	18653	2
889	18666	3
889	19052	1
889	19058	1
889	19418	4
889	25484	2
889	25596	2
889	25935	4
889	26258	3
889	28850	3
889	30505	4
889	31667	2
889	32285	4
889	32311	2
889	32412	2
889	32440	3
889	32774	2
889	34307	2
892	1849	14
892	1962	6
892	3272	3
892	5122	1
892	5898	14
892	9634	14
892	10747	4
892	16264	4
892	16274	2
892	16637	2
892	19152	4
892	19649	4
892	21503	3
892	23549	14
892	25320	2
892	25452	14
892	26258	2
892	29044	14
892	30361	14
892	32615	3
892	33018	2
892	34033	2
893	122	2
893	2242	2
893	4314	11
893	5600	1
893	11345	4
893	11900	2
893	20144	4
893	22590	1
893	23007	2
893	24697	2
893	30678	2
893	31075	2
894	208	3
894	2889	13
894	6600	2
894	8717	2
894	8825	2
894	10026	14
894	10200	2
894	11840	3
894	14905	2
894	17390	5
894	22429	14
894	23810	2
894	24375	13
894	25865	13
894	26006	3
894	27900	13
894	29264	3
894	30708	3
894	31086	2
894	32169	4
894	32536	2
894	34472	3
895	9700	2
895	14870	2
895	23092	6
896	5901	4
896	5961	2
896	12287	2
896	16394	2
896	19451	2
896	20193	5
896	20966	3
896	21479	14
896	22349	2
896	26258	2
896	27208	5
896	27877	4
896	30156	3
896	31075	3
896	31632	2
898	781	14
898	3006	2
898	3030	2
898	3227	2
898	3227	2
898	4785	14
898	6361	2
898	6949	2
898	6993	2
898	7139	2
898	7899	2
898	8056	2
898	8181	2
898	9589	2
898	10353	2
898	12007	1
898	12146	1
898	13114	3
898	13164	3
898	14583	2
898	16611	2
898	16727	2
898	16970	2
898	17316	2
898	18925	2
898	19725	5
898	21044	2
898	22146	14
898	23525	2
898	24065	2
898	25198	1
898	25257	3
898	25461	14
898	25935	2
898	26258	2
898	26409	2
898	26473	2
898	26613	2
898	26734	2
898	26879	1
898	31396	2
898	31816	1
898	32615	14
898	33260	2
898	33379	5
898	33805	4
898	33842	3
898	34033	7
898	34315	2
899	1655	2
899	12007	4
899	12007	4
900	2850	3
900	19863	4
900	25507	2
901	208	2
901	1762	2
901	3072	2
901	3072	17
901	3072	17
901	3411	2
901	4611	2
901	5376	2
901	5376	2
901	5435	2
901	5731	14
901	7579	2
901	8018	2
901	8717	17
901	11382	2
901	12647	17
901	12647	17
901	12705	2
901	13127	17
901	13251	3
901	14374	17
901	14850	17
901	14850	17
901	14850	17
901	15651	17
901	15689	2
901	15689	2
901	15689	2
901	16342	17
901	16684	2
901	18280	5
901	19018	2
901	19226	17
901	20457	2
901	20790	17
901	23534	14
901	23889	2
901	27076	2
901	27655	17
901	29783	14
901	30452	2
901	30452	2
901	30452	2
901	30452	2
901	30452	2
901	30452	2
901	30452	2
901	30452	2
901	31354	3
901	31813	3
901	32425	17
901	32425	17
901	32425	17
901	32878	3
901	33175	17
901	33177	2
903	117	14
903	1586	3
903	1740	2
903	2752	2
903	2860	2
903	3359	2
903	3418	4
903	3843	2
903	4933	1
903	6070	5
903	6118	2
903	6323	3
903	8006	2
903	8184	2
903	9912	2
903	10421	1
903	11250	2
903	11589	3
903	12688	3
903	14290	2
903	14472	2
903	15243	2
903	16002	2
903	16120	2
903	16617	2
903	16796	3
903	16910	17
903	18189	2
903	19527	2
903	20197	2
903	20458	2
903	21691	2
903	22248	2
903	22752	4
903	24535	2
903	25886	1
903	25935	5
903	26336	3
903	28658	1
903	29543	2
903	29765	3
903	31010	2
903	31632	2
903	32774	3
903	33256	14
903	34248	2
904	413	5
904	647	2
904	1751	5
904	2552	1
904	2850	4
904	4332	2
904	6140	2
904	7513	2
904	7973	2
904	11721	3
904	13298	2
904	16367	2
904	16533	4
904	17709	1
904	19521	3
904	20779	3
904	21737	1
904	23796	2
904	25376	2
904	26258	1
904	28365	1
904	32615	3
904	32674	2
904	33898	2
905	5911	4
905	6152	3
905	9444	3
905	11417	3
905	32311	4
906	18406	2
906	27708	2
906	27708	2
907	1681	3
907	2217	2
907	3634	1
907	3676	1
907	4115	1
907	11020	2
907	11510	14
907	12013	1
907	13193	2
907	13339	14
907	18816	1
907	25329	1
907	29500	1
907	30149	2
907	31570	1
907	32381	1
907	32979	1
907	33673	1
907	34594	2
908	3167	2
908	4601	2
908	5232	14
908	6344	3
908	8706	14
908	9579	2
908	10110	2
908	14573	5
908	14751	2
908	20512	3
908	20765	3
908	24244	14
908	27632	2
908	29186	4
908	31481	4
908	32362	14
909	1269	5
909	2316	2
909	3030	3
909	3435	4
909	5261	2
909	7071	3
909	8448	3
909	9406	2
909	9544	2
909	11849	2
909	16120	2
909	16393	2
909	16918	4
909	17767	4
909	18638	2
909	21615	3
909	22497	2
909	23525	5
909	25330	2
909	25880	5
909	29129	2
909	30069	4
909	32292	3
909	32615	3
910	1020	17
910	3793	8
910	4076	4
910	4551	14
910	9444	7
910	9864	14
910	10583	5
910	10871	14
910	10961	14
910	11727	4
910	12688	4
910	13114	6
910	15749	14
910	15757	9
910	16611	6
910	17040	14
910	17093	14
910	17093	14
910	17093	14
910	20412	14
910	22329	4
910	23912	7
910	26258	4
910	26415	7
910	26840	14
910	28363	2
910	28934	8
910	30764	14
910	30789	3
910	31704	3
910	31718	4
910	32844	3
910	33088	4
910	33439	5
910	34746	3
910	34781	14
911	2326	4
911	2748	5
911	3634	7
911	4038	4
911	4560	5
911	5752	3
911	5946	6
911	6498	5
911	6515	3
911	8342	2
911	9444	3
911	9606	14
911	12576	6
911	12980	3
911	16185	1
911	18312	14
911	19293	3
911	19677	2
911	20452	2
911	24081	17
911	24110	4
911	24664	17
911	25935	4
911	26258	3
911	26711	2
911	28601	17
911	28794	2
911	29032	5
911	29566	3
911	30574	1
911	30678	2
911	31075	2
911	32615	4
911	32735	17
911	34680	2
911	35338	14
912	1343	1
912	16541	4
912	18573	2
912	25402	2
912	26721	2
912	34207	2
913	148	4
913	637	14
913	4267	3
913	4560	6
913	4684	8
913	5752	8
913	6217	8
913	6309	8
913	7076	11
913	8271	3
913	8687	5
913	8902	4
913	9461	3
913	10026	17
913	10343	2
913	11622	4
913	15427	4
913	15885	8
913	16120	4
913	17316	7
913	17918	6
913	18796	5
913	19963	2
913	20197	9
913	20304	4
913	20508	3
913	21205	2
913	21691	6
913	21864	2
913	23122	2
913	23849	4
913	23954	3
913	24009	2
913	24110	14
913	24543	3
913	24794	2
913	25363	17
913	25922	3
913	25935	2
913	26057	5
913	26160	9
913	26258	2
913	26548	2
913	26841	3
913	28154	4
913	28756	2
913	29253	17
913	30021	3
913	31010	6
913	32425	17
913	32552	3
913	32615	15
913	32853	3
913	33600	4
913	34033	7
914	2088	4
914	18796	4
914	29878	4
915	7709	2
915	30149	1
915	31570	2
916	637	14
916	2088	4
916	2862	4
916	4038	4
916	4560	4
916	4752	17
916	4986	7
916	5698	3
916	5752	5
916	6217	6
916	7340	6
916	7412	5
916	7732	14
916	8092	17
916	8687	4
916	9553	4
916	11374	14
916	11846	1
916	12576	7
916	12712	2
916	14593	1
916	14593	14
916	19890	2
916	19890	1
916	22409	14
916	23092	2
916	23805	5
916	23833	4
916	23849	14
916	24045	5
916	25935	4
916	26258	3
916	26338	2
916	26371	17
916	26473	5
916	27780	3
916	29878	5
916	30574	3
916	30678	14
916	31075	14
916	31765	14
916	31871	3
916	32022	3
916	32215	4
916	32615	6
916	32742	17
916	33253	5
916	33339	14
916	34373	5
916	34680	5
916	35102	6
916	35273	17
916	35338	14
916	37018	3
917	1390	14
917	2849	4
917	3206	3
917	5946	2
917	6152	2
917	9444	3
917	11065	2
917	13654	3
917	16796	2
917	17316	5
917	24543	2
917	24664	17
917	26211	3
917	26258	3
917	26473	2
917	26841	14
917	30678	5
917	31075	2
917	32536	3
917	32552	3
917	32774	2
917	33600	3
917	34307	2
917	35081	14
918	714	2
918	2580	3
918	2621	4
918	2926	2
918	4453	2
918	4752	14
918	6563	2
918	6775	2
918	8205	2
918	8468	14
918	10543	14
918	11840	2
918	12007	2
918	12576	3
918	12994	2
918	13843	14
918	13926	2
918	14661	14
918	14815	1
918	15529	1
918	17002	2
918	18496	4
918	19659	2
918	20679	2
918	21976	2
918	22921	1
918	23583	3
918	23731	2
918	23805	3
918	23870	3
918	25148	2
918	25271	2
918	25555	2
918	25935	3
918	26258	3
918	26473	1
918	27780	2
918	28601	14
918	28917	2
918	29284	2
918	29566	2
918	31234	2
918	31599	2
918	31871	2
918	32311	2
918	32615	2
918	33253	3
918	33490	1
918	34033	4
918	34775	3
918	35147	14
918	35273	14
919	15839	2
919	18210	3
919	25533	3
921	3634	1
921	7076	2
921	8948	17
921	10853	3
921	13193	2
921	15312	14
921	16070	2
921	16527	1
921	18816	2
921	21152	2
921	21763	17
921	22500	2
921	24664	17
921	24836	17
921	25328	14
921	29500	3
921	30149	3
921	32979	1
921	34663	1
922	659	2
922	1269	1
922	1865	14
922	2316	2
922	2621	2
922	6217	1
922	7973	2
922	8687	2
922	9103	14
922	10036	1
922	10322	2
922	13245	4
922	14751	1
922	14829	14
922	15885	2
922	17281	14
922	17316	2
922	18298	2
922	18465	2
922	18496	2
922	21385	2
922	22732	2
922	23525	2
922	23805	1
922	24641	2
922	24655	4
922	26160	2
922	26258	2
922	28282	2
922	30532	14
922	32615	1
922	33709	2
922	34520	3
922	35338	14
923	12287	2
923	25660	3
923	25935	2
924	783	3
924	3206	5
924	3243	3
924	4525	3
924	5991	2
924	9444	2
924	12340	2
924	12705	2
924	13167	1
924	14757	2
924	14829	2
924	16541	2
924	17040	14
924	24018	2
924	25594	8
924	26347	1
924	28363	1
924	30778	2
924	32536	2
924	32833	3
924	32976	2
924	35237	2
925	783	3
925	2366	4
925	4031	2
925	4525	2
925	5712	4
925	6800	2
925	6878	2
925	11049	3
925	12544	2
925	19634	14
925	20226	2
925	24391	3
925	25509	1
925	25660	1
925	28728	1
925	32122	3
925	32579	3
925	32833	3
925	33439	1
926	11250	2
926	31006	5
926	32481	3
929	20779	1
929	24655	3
929	25935	3
929	32615	2
930	16120	5
930	16966	3
930	28891	2
932	148	3
932	637	14
932	680	1
932	1681	3
932	2889	1
932	3264	14
932	3634	4
932	4038	2
932	4560	1
932	4780	1
932	5537	2
932	5698	13
932	5752	1
932	5946	3
932	6319	2
932	7076	13
932	8397	1
932	9404	14
932	9553	1
932	11020	2
932	11654	14
932	15087	1
932	15177	2
932	15549	2
932	15885	2
932	17263	13
932	18230	2
932	18255	1
932	20304	2
932	20452	2
932	20913	2
932	21241	2
932	21574	2
932	22051	2
932	22202	13
932	22542	3
932	23092	2
932	23322	2
932	23889	2
932	24664	14
932	24703	2
932	25935	2
932	26258	2
932	26352	2
932	26709	1
932	28438	1
932	30574	2
932	31351	2
932	31632	1
932	32735	14
932	32807	2
932	33253	1
932	35338	14
933	1962	3
933	2088	4
933	4811	2
933	6361	3
933	6515	3
933	7914	2
933	9444	4
933	10268	2
933	12688	4
933	17626	3
933	19557	2
933	24617	3
933	26258	4
933	29878	4
933	30887	14
933	31632	3
933	32311	5
933	32615	8
933	32680	2
933	34734	2
934	4075	2
934	20233	3
934	21837	3
934	29765	2
935	1165	4
935	3168	2
935	6361	2
935	6993	6
935	7899	2
935	9634	2
935	10759	3
935	12126	3
935	12218	5
935	14097	4
935	14583	4
935	16966	4
935	17316	4
935	19152	3
935	19725	5
935	19817	3
935	21385	5
935	21837	3
935	24655	13
935	25452	14
935	25935	2
935	26258	3
935	26806	13
935	31632	3
935	31879	2
935	32615	4
935	33260	2
936	161	14
936	1885	14
936	3307	1
936	3690	14
936	5232	14
936	6777	14
936	8139	2
936	8237	1
936	9368	1
936	12857	2
936	13199	1
936	13957	2
936	14374	14
936	14573	2
936	17569	1
936	22431	14
936	23205	14
936	24433	2
936	25993	3
936	27069	1
936	27446	1
936	28828	14
936	29197	14
936	31086	2
936	31366	2
936	35395	14
940	394	3
940	1962	5
940	2088	4
940	2856	3
940	4378	3
940	5503	4
940	5991	3
940	6600	2
940	8141	6
940	12896	14
940	13632	3
940	13726	14
940	14303	3
940	14829	3
940	16414	14
940	16611	2
940	17331	4
940	23954	4
940	26258	4
940	29878	4
940	31433	2
940	32425	14
940	33664	2
941	1738	6
941	1797	8
941	2068	5
941	2242	6
941	2621	3
941	3435	4
941	6361	6
941	8050	5
941	11561	6
941	12218	5
941	12526	4
941	12689	8
941	18496	4
941	18573	5
941	19137	5
941	21837	8
941	22073	5
941	22349	4
941	23543	5
941	25935	3
941	26258	5
941	29550	14
941	31075	15
941	32311	5
941	32814	6
941	34883	7
942	2088	4
942	2413	14
942	3264	14
942	3863	4
942	10248	1
942	11561	3
942	13178	2
942	13726	14
942	14905	3
942	16020	1
942	16752	2
942	19634	2
942	20930	2
942	21028	2
942	22997	2
942	23849	5
942	26104	3
942	26258	2
942	26352	2
942	26785	3
942	26879	2
942	26927	14
942	27708	2
942	28232	6
942	29670	14
942	29878	5
942	30167	14
942	30527	14
942	31632	4
942	32502	2
942	32853	3
943	4004	3
943	4031	3
943	6828	4
943	13114	3
943	14678	2
943	15899	1
943	18298	2
943	18543	4
943	18573	3
943	23738	2
943	23740	2
943	25935	2
943	26258	2
943	32615	6
944	1962	4
944	2309	3
944	3206	5
944	4807	3
944	6107	3
944	8055	4
944	9444	5
944	10543	2
944	15461	3
944	15845	17
944	17656	2
944	18881	3
944	20193	3
944	20392	3
944	23849	14
944	25935	3
944	26258	2
944	27116	4
944	27208	4
944	27637	2
944	28726	4
944	30282	5
944	31198	3
944	32247	4
944	33339	5
945	30678	5
946	716	14
946	930	2
946	1269	1
946	2088	2
946	2316	2
946	2856	2
946	2873	3
946	3206	2
946	3941	14
946	3945	3
946	5590	14
946	5991	2
946	6515	1
946	7071	1
946	8381	2
946	9444	2
946	9544	2
946	10080	14
946	10094	14
946	10200	1
946	10204	14
946	10978	2
946	12239	14
946	12239	14
946	12688	3
946	13632	2
946	13726	14
946	14829	2
946	15901	14
946	16229	2
946	16229	2
946	16918	2
946	17331	2
946	20466	1
946	20482	2
946	21875	2
946	23525	2
946	23808	14
946	23954	3
946	24664	14
946	25880	1
946	25935	2
946	26258	2
946	26548	14
946	27784	14
946	29243	2
946	29403	2
946	29878	2
946	30651	14
946	32425	14
946	32615	2
946	33773	14
946	33958	2
946	34436	2
947	1248	2
947	8050	3
947	9878	2
947	10248	2
947	18796	2
947	20902	2
947	26393	14
947	28015	2
947	29412	2
947	31075	8
947	33339	8
948	736	2
948	2054	3
948	2419	2
948	2821	2
948	4037	2
948	4054	4
948	5296	3
948	5620	2
948	6025	2
948	7201	2
948	7404	5
948	8312	4
948	10733	2
948	11654	14
948	12519	2
948	13164	2
948	14403	14
948	14905	1
948	14946	14
948	17703	2
948	18702	2
948	19058	1
948	21837	2
948	24664	14
948	24664	14
948	25660	3
948	25935	2
948	26258	2
948	28728	2
948	29910	1
948	31000	14
948	31440	1
948	31632	2
948	32425	14
948	32543	2
948	33339	2
948	33666	14
948	34727	14
948	34942	2
949	716	2
949	17344	4
949	17767	3
949	22542	2
949	23889	2
949	28438	2
950	9553	3
950	15684	2
950	23525	14
951	714	3
951	1269	4
951	1962	3
951	2316	7
951	2316	4
951	3142	2
951	3206	5
951	4606	2
951	4811	2
951	5363	2
951	6515	4
951	8784	1
951	9444	5
951	9838	2
951	10978	6
951	11368	4
951	12145	2
951	12239	14
951	12588	2
951	12688	5
951	13726	14
951	15600	2
951	17228	2
951	20193	5
951	20893	2
951	23525	4
951	23849	6
951	23889	14
951	25824	4
951	25935	2
951	26258	4
951	27208	3
951	28726	4
951	31075	8
951	31632	6
951	32615	5
951	32853	2
951	33339	5
951	33664	1
951	34774	2
952	471	4
952	12007	3
952	16611	2
953	11483	2
953	28960	3
953	29500	3
954	4752	14
954	16796	6
954	16796	6
954	16796	4
954	17316	4
954	19152	6
954	19725	2
954	21385	4
954	24655	3
954	26258	3
954	29566	1
954	32615	3
954	33253	2
954	34033	2
955	5606	2
955	11849	1
955	25533	2
955	26762	2
955	30678	6
956	148	4
956	148	4
956	714	3
956	1343	3
956	1822	3
956	2316	2
956	2326	1
956	3030	3
956	3690	2
956	3863	4
956	5606	3
956	5694	3
956	5752	5
956	5869	2
956	6229	4
956	6361	4
956	6556	3
956	8448	2
956	9850	14
956	12576	3
956	12994	2
956	13114	4
956	13123	14
956	13926	1
956	16223	1
956	17472	4
956	18255	3
956	20706	1
956	23379	1
956	23525	2
956	25935	4
956	26057	3
956	26258	5
956	26393	5
956	26762	4
956	27568	1
956	29032	4
956	29566	6
956	30678	3
956	31075	1
956	32615	4
956	34150	14
956	34150	14
957	783	3
957	930	2
957	1797	2
957	2326	1
957	2419	2
957	2509	3
957	2856	2
957	3267	1
957	3822	1
957	4525	4
957	5991	2
957	6431	2
957	6993	2
957	7753	13
957	9107	2
957	9850	14
957	11196	2
957	11525	2
957	11716	1
957	12788	1
957	13123	14
957	13632	2
957	14097	3
957	14583	5
957	14829	2
957	17316	4
957	17331	2
957	19152	2
957	19725	2
957	20143	1
957	21245	1
957	21385	3
957	21782	5
957	24045	14
957	24655	5
957	27568	1
957	28232	3
957	28920	1
957	29032	2
957	31049	2
957	31427	1
957	32095	1
957	32095	13
957	32615	3
957	32833	3
957	34184	2
957	34520	2
958	1962	7
958	3009	17
958	3206	5
958	3534	5
958	3601	4
958	4054	6
958	6515	3
958	8046	5
958	9444	5
958	10026	17
958	10026	17
958	14905	2
958	18493	4
958	19058	2
958	19144	2
958	21615	5
958	22790	4
958	23169	6
958	25660	4
958	25935	5
958	25952	3
958	26258	3
958	26435	4
958	27048	2
958	27116	2
958	27696	3
958	28726	3
958	28758	4
958	28850	4
958	29570	4
958	32037	2
958	32311	7
958	32615	14
958	34576	17
958	34878	4
959	1283	14
959	2326	1
959	3863	4
959	3901	2
959	6070	2
959	8904	14
959	9107	4
959	9634	5
959	9850	14
959	10747	5
959	11250	5
959	11654	14
959	12789	2
959	13123	14
959	13408	14
959	13671	2
959	13786	14
959	14097	5
959	14403	14
959	17316	5
959	17568	5
959	19152	4
959	19918	4
959	20193	3
959	20197	2
959	21385	4
959	21691	3
959	24655	5
959	24664	14
959	25452	14
959	25935	2
959	26258	2
959	26336	3
959	27208	3
959	28232	5
959	29032	5
959	29765	2
959	30876	4
959	31075	2
959	32021	2
959	32311	2
959	32615	4
959	32846	2
959	33718	2
959	34033	3
959	34761	14
960	25952	2
960	26258	2
960	32594	5
963	637	15
963	1546	14
963	1836	14
963	2748	4
963	3634	9
963	5119	14
963	5752	8
963	6217	8
963	6600	3
963	8205	2
963	8397	15
963	8687	3
963	9388	14
963	9444	4
963	9516	14
963	9521	14
963	9553	6
963	10026	14
963	10120	7
963	10759	11
963	12239	14
963	12239	14
963	12239	14
963	12239	14
963	12300	2
963	12511	3
963	12980	3
963	13680	14
963	13926	5
963	14420	5
963	18814	15
963	20452	3
963	21294	3
963	22542	3
963	23226	8
963	23583	3
963	23805	7
963	24135	15
963	25935	3
963	26100	14
963	26258	3
963	26473	6
963	27223	4
963	28353	9
963	28606	3
963	30678	5
963	31880	14
963	32615	6
963	34680	8
963	37018	6
965	1738	4
965	2088	3
965	4543	17
965	5898	17
965	6070	2
965	8141	2
965	8368	17
965	10026	17
965	10353	3
965	10598	3
965	10759	2
965	11250	2
965	11846	3
965	12146	3
965	12218	3
965	12850	2
965	13573	2
965	13834	17
965	16727	3
965	19890	3
965	20197	2
965	20858	17
965	21691	2
965	24010	14
965	26258	2
965	26336	2
965	28232	2
965	28488	2
965	29765	2
965	29878	3
965	30361	17
965	31632	2
965	31816	3
965	34813	2
966	350	14
966	854	14
966	1836	14
966	4577	3
966	7987	2
966	9215	2
966	12526	3
966	12689	2
966	12995	2
966	13682	3
966	13726	14
966	13872	2
966	15621	1
966	16662	2
966	16976	4
966	17059	3
966	18031	2
966	21983	2
966	22482	14
966	24584	3
966	26258	2
966	26785	2
966	27116	3
966	30027	14
966	31550	5
966	31892	3
966	32844	3
966	34746	3
966	34779	3
967	23849	5
967	32615	5
967	34033	2
968	9175	3
968	11706	2
968	31632	3
969	208	3
969	26057	8
969	27900	2
970	1738	3
970	4604	2
970	10008	2
970	31075	2
971	1990	3
971	5503	6
971	7899	3
971	13682	6
971	19817	4
971	22114	17
971	22482	17
971	24002	17
971	28758	5
971	30846	17
972	1738	3
972	2070	2
972	2326	5
972	5297	14
972	5946	4
972	9103	14
972	9634	5
972	9651	3
972	9850	14
972	10322	6
972	10747	4
972	12218	4
972	13001	4
972	13123	14
972	13245	8
972	14097	5
972	14905	1
972	17316	5
972	19152	8
972	21385	9
972	22505	14
972	23849	5
972	24535	3
972	24641	8
972	24655	8
972	25935	2
972	26258	3
972	29032	2
972	30678	4
972	31075	2
972	32311	4
972	32844	5
972	34746	4
973	2748	5
973	2945	4
973	6107	4
973	9553	2
973	10531	17
973	12239	17
973	12576	3
973	12980	5
973	12994	3
973	20053	2
973	20779	3
973	21602	2
973	23833	2
973	26258	5
973	29566	2
973	32615	1
973	33253	3
973	33709	2
973	34033	2
974	169	3
974	1269	8
974	2440	2
974	3053	17
974	5541	3
974	6070	4
974	7166	4
974	7346	14
974	9444	5
974	10759	8
974	11250	2
974	11279	3
974	12287	3
974	13543	2
974	13682	5
974	14591	2
974	16120	9
974	17508	3
974	18465	4
974	20083	2
974	20197	5
974	20701	3
974	21691	4
974	22096	3
974	24241	2
974	24664	14
974	25935	3
974	26258	4
974	26336	3
974	26415	2
974	26840	14
974	29765	3
974	30505	1
974	31632	4
974	32311	5
974	32425	14
974	33161	14
974	33750	1
974	34033	15
975	338	2
975	634	4
975	1392	14
975	1836	14
975	3053	14
975	3206	2
975	5772	14
975	5946	3
975	7012	2
975	7784	14
975	8064	2
975	9444	2
975	11706	2
975	12007	3
975	14809	1
975	16796	2
975	23525	4
975	23805	5
975	23849	2
975	24115	14
975	25735	14
975	25935	2
975	26258	3
975	26352	2
975	26473	3
975	28601	14
975	29566	6
975	30505	3
975	30678	3
975	30678	14
975	30715	14
